Zip,Latitude,Longitude,Density
65752,37.343226,-93.82877,3.971049942
73734,35.978156,-97.8868,3.971299561
61474,40.740729,-90.37946,3.972297515
75845,31.090648,-95.07826,3.972514913
71826,33.102083,-93.67372,3.972738829
51565,41.650114,-95.52275,3.973236939
67073,38.376681,-97.31611,3.975391689
83553,46.368447,-115.90101,3.976481326
59001,45.522248,-109.48875,3.97788581
78872,28.950547,-99.85032,3.979247325
57073,43.005861,-97.0545,3.979623875
57074,44.156514,-96.46401,3.979623875
72384,35.375704,-90.22848,3.979656806
72385,35.296539,-90.772419,3.979656806
38844,33.885239,-88.24591,3.980118499
64832,37.292467,-94.5856,3.980993158
87531,36.248813,-105.87995,3.981993459
79086,36.057372,-101.76599,3.98263579
72383,34.498519,-91.05167,3.983531141
31094,33.125097,-82.81018,3.985300028
31095,32.487403,-83.669655,3.985300028
79088,34.541042,-101.72921,3.985338538
74084,36.542944,-96.31853,3.988747613
79377,32.931786,-102.14673,3.989637779
36921,31.96958,-88.18661,3.993079753
50008,40.688451,-93.37907,3.994078915
68846,41.068227,-97.89516,3.994622705
64422,39.898708,-94.47948,3.994729597
94950,38.054433,-122.77762,3.994776451
22654,39.04494,-78.47377,3.995556651
26263,38.992079,-79.40533,3.995945143
97497,42.676455,-123.324,3.996636751
38721,32.977692,-90.79251,3.99852916
68736,42.750269,-97.3801,3.998544465
68737,42.272213,-97.67446,3.998544465
68738,42.264356,-97.601337,3.998544465
78357,27.939823,-98.57624,3.998584759
23409,37.859953,-75.62995,3.99858928
50235,41.931753,-94.20565,4.001098641
56540,47.557644,-96.26954,4.001457272
68758,41.769497,-97.79839,4.001910783
50123,40.854525,-93.49863,4.003642412
57241,44.695445,-97.21584,4.003708176
67475,38.596837,-97.05274,4.004061386
67476,38.391722,-97.648402,4.004061386
63655,37.416023,-90.18886,4.004557025
39086,31.983753,-90.79058,4.005841579
39087,32.470606,-89.517069,4.005841579
55933,43.65099,-92.70596,4.005997734
68040,41.285973,-96.73951,4.006174746
72060,35.091184,-91.58451,4.006604083
36860,32.237339,-85.41029,4.007995513
80654,40.196296,-104.07361,4.008283688
83287,42.021829,-111.42742,4.011413226
15870,41.587333,-78.65347,4.012438388
15874,41.027511,-79.141174,4.012438388
73737,36.281915,-98.52463,4.013005232
89447,38.94675,-119.11544,4.014323299
87940,32.620805,-107.02161,4.016328824
68930,40.284783,-98.43446,4.016825405
57439,45.32904,-98.083721,4.017066344
99748,64.324887,-158.73204,4.018369666
29943,32.458459,-81.10567,4.019436824
54873,46.354613,-91.71166,4.02051799
64673,40.391564,-93.58237,4.020650871
73717,36.804875,-98.69707,4.022029185
58251,47.942137,-97.67455,4.024390561
56647,47.666705,-94.61868,4.024792818
74827,34.949547,-96.33356,4.025578597
68378,40.394814,-96.01864,4.025656269
96063,40.371043,-121.58245,4.02827265
13659,43.743998,-75.89354,4.029468206
88029,31.823645,-107.73529,4.02962625
50275,41.01619,-93.59181,4.034930332
35183,33.016558,-86.33936,4.036665161
59930,48.875701,-115.27461,4.039560836
54859,46.127976,-91.84389,4.041255345
83832,46.552921,-116.91914,4.042201707
67070,37.037218,-98.49342,4.042462755
49958,46.830728,-88.65751,4.046054058
50478,43.385425,-93.77734,4.046806343
50581,42.842111,-94.53114,4.048868374
52630,40.823716,-91.74754,4.049956042
52631,40.784287,-91.60716,4.049956042
68413,40.833188,-96.00315,4.051428299
92561,33.632049,-116.55878,4.054415102
50539,43.225165,-94.42583,4.056233985
68341,40.389849,-96.91229,4.056764474
85637,31.733433,-110.66869,4.057426365
74865,34.618331,-96.81397,4.057640002
74866,35.062235,-96.8355,4.057640002
87316,35.463071,-108.54595,4.058268024
68728,42.379899,-96.96331,4.061873621
88352,33.098649,-106.02058,4.064758107
62954,37.703552,-88.26498,4.066807104
62955,37.500757,-88.238292,4.066807104
78022,28.260148,-98.14978,4.067765339
86507,36.423229,-109.29689,4.071483125
66769,37.840828,-94.89202,4.071771312
64726,38.526134,-93.93112,4.071848077
25088,38.382145,-81.19842,4.073381009
79357,33.667836,-101.38794,4.074921166
71972,34.381056,-94.19716,4.077007822
79347,34.206848,-102.78511,4.077130738
50066,41.827287,-94.21237,4.077171082
99130,46.983768,-117.19597,4.077864637
4766,46.869762,-68.2929,4.079471284
57029,43.335663,-97.47022,4.079812049
97918,44.029403,-117.33282,4.081150846
50026,41.853498,-94.43912,4.087659914
64442,40.481133,-93.99079,4.090248931
66945,39.888945,-96.88156,4.090789771
84518,39.350034,-110.87184,4.091840544
67003,37.144088,-98.03857,4.092082757
72860,34.949945,-93.40287,4.092605682
35443,32.772835,-88.0321,4.093852826
5442,44.755398,-72.68029,4.094233047
56158,43.642511,-96.06011,4.095620435
21869,38.493753,-75.84317,4.096550033
21870,38.092718,-75.888207,4.096550033
57223,44.723825,-97.01425,4.096603693
69337,42.808213,-103.00219,4.096950849
76351,33.574426,-98.63462,4.097442191
76352,33.811665,-98.184762,4.097442191
95554,40.2959,-123.77902,4.099366554
80117,39.382543,-104.42847,4.099459295
99643,57.19926,-153.30438,4.099664369
71422,32.08115,-92.63979,4.100055742
81140,37.274108,-106.05178,4.100906934
68869,41.014592,-98.88267,4.102551357
26342,39.018602,-80.85231,4.103435894
75562,32.941359,-94.25152,4.103746018
56144,43.854184,-96.39022,4.105019904
68854,41.019927,-98.00297,4.105196534
97761,44.814466,-121.32302,4.106634002
97795,43.276877,-123.348568,4.106634002
88135,34.511478,-103.06869,4.108023958
68862,41.597942,-98.93307,4.109284024
50565,42.855822,-95.00245,4.109521909
50242,41.56512,-92.69484,4.109857038
66431,38.810071,-95.98397,4.11039933
57017,44.001123,-96.81166,4.110893606
66740,37.464733,-95.37039,4.111042552
80929,38.831149,-104.65178,4.111443025
68029,41.665663,-96.25866,4.114477932
99644,57.929664,-152.46085,4.115472558
52221,41.640716,-92.33182,4.115986436
66424,39.681813,-95.41505,4.118456029
63541,40.513638,-92.60818,4.120327391
65058,38.280617,-92.166,4.120743088
84744,38.510659,-111.88029,4.122191174
56292,44.501023,-95.45228,4.123814694
83826,48.974293,-116.1865,4.12502005
52651,40.87657,-91.81242,4.125743319
52652,41.103879,-91.54664,4.125743319
79567,31.965685,-99.93471,4.12672976
79571,33.158381,-99.718725,4.12672976
84317,41.288679,-111.70449,4.12740094
64682,39.542571,-93.46006,4.129315001
66710,37.551596,-95.65671,4.129491041
81426,37.860092,-107.86975,4.130041942
51364,43.303488,-94.96903,4.130840478
72639,36.021569,-92.48605,4.131405013
62091,39.053344,-89.59324,4.132907679
56678,47.508863,-95.11397,4.133129499
56679,48.27888,-93.755536,4.133129499
74552,35.127495,-95.23098,4.133317673
63434,39.906312,-91.96806,4.133646921
62481,39.122158,-88.01982,4.137112051
56311,45.902998,-95.88297,4.137352368
78636,30.286655,-98.39837,4.13942816
50860,40.618619,-94.33102,4.139706613
76357,34.06722,-98.18119,4.142561689
56588,46.246571,-95.5305,4.142614443
64741,37.825966,-94.55673,4.143382619
68939,40.103792,-98.94389,4.144093695
72333,34.305697,-90.85597,4.14515117
66857,38.095388,-95.63461,4.146337816
72843,35.517382,-92.95354,4.146731095
26141,38.939317,-81.24459,4.147712288
56569,47.093608,-95.84166,4.148017568
65773,36.757025,-92.53414,4.148120016
38387,35.878702,-88.27401,4.148540265
62512,40.139482,-89.2073,4.148688852
68314,41.009984,-97.03437,4.150997266
54855,46.396053,-90.81506,4.154287878
83545,46.460115,-116.43823,4.155695346
50447,42.926804,-93.80821,4.156470372
71675,33.592313,-91.93607,4.156631863
74944,35.127447,-94.98545,4.158487967
55614,47.314743,-91.25765,4.160590809
82933,41.299766,-110.43728,4.161064996
76484,32.722689,-98.33271,4.164046645
76485,32.779315,-97.805502,4.164046645
83857,46.871275,-116.82431,4.165829694
58054,46.43383,-97.67678,4.166255596
73555,34.50847,-98.96369,4.166707092
4626,44.673285,-67.23946,4.167986448
36005,31.859531,-85.75558,4.168034788
73048,35.471566,-98.54418,4.168630694
86508,35.325261,-109.07847,4.169698439
83277,43.074319,-112.68229,4.173871088
64790,37.903772,-94.21822,4.175253904
4776,45.864106,-68.33986,4.175758069
74563,34.948771,-95.1037,4.175776621
4491,45.002969,-67.495548,4.17633182
56014,43.589604,-93.81676,4.177672732
68050,41.309115,-96.83506,4.178636296
68054,41.108443,-96.07452,4.178636296
24826,37.375246,-81.653889,4.179496392
65024,38.633533,-91.78052,4.180191395
95563,40.89197,-123.56149,4.180451423
70658,30.518748,-93.02735,4.180865961
61722,40.434885,-88.62237,4.182103784
72645,35.800025,-92.57586,4.182247646
13470,43.180412,-74.66524,4.183337727
67467,39.131275,-97.70794,4.185214348
87319,35.486269,-108.90414,4.185881563
65322,38.975799,-92.96,4.186062606
84511,37.562925,-109.46245,4.18822375
51533,41.029684,-95.38295,4.189839223
36538,31.646087,-88.14188,4.190183449
56039,43.680519,-94.33773,4.191047321
74949,34.669198,-94.75729,4.194095298
49872,45.987113,-87.0742,4.195210012
83541,46.52808,-116.46896,4.196293237
29062,34.020978,-80.56786,4.196500361
16691,40.080393,-78.15342,4.197631373
64480,40.061613,-94.71818,4.197651257
38928,33.857538,-90.30001,4.197861235
71765,33.123334,-92.34988,4.197902382
51061,42.576775,-95.71945,4.198549195
87540,35.434943,-105.91873,4.199083672
56578,46.920986,-95.66842,4.199448195
63534,39.7418,-92.63582,4.200052888
99029,47.693129,-117.86164,4.20044326
68743,42.460155,-96.60668,4.20044899
76471,32.105459,-98.96537,4.200520434
31552,31.281103,-82.6201,4.205145889
56263,44.417337,-95.54999,4.205885861
95957,39.070323,-121.83065,4.205950961
95958,39.556251,-121.803777,4.205950961
71226,32.277816,-92.45283,4.20946928
66058,39.548048,-95.52321,4.212137398
51532,41.140956,-95.13004,4.212586913
78011,28.795637,-98.71951,4.217036286
57226,44.790157,-96.69548,4.217045703
97486,43.38382,-123.53031,4.217949448
83211,42.75159,-112.91931,4.220322194
64752,38.081874,-94.5645,4.221104858
57257,45.478644,-97.02057,4.221572315
66767,38.066976,-94.69495,4.222718126
36480,31.320897,-87.59607,4.223454531
84654,38.915722,-111.72893,4.223512014
24991,38.001124,-80.48027,4.224344858
24993,37.552029,-80.539672,4.224344858
26638,38.7357,-80.98431,4.224361306
26639,38.55291,-80.86928,4.224361306
26641,38.690755,-80.90285,4.224361306
83833,47.498424,-116.74475,4.225127479
95922,39.469943,-121.07321,4.225507207
87732,35.971938,-105.34137,4.22864813
56262,45.113285,-95.86913,4.229716879
56208,45.228278,-96.00539,4.229985722
67566,37.953609,-98.10291,4.230789798
72341,34.903767,-90.76129,4.230940158
81427,38.016388,-107.67438,4.231789818
86331,34.74428,-112.14586,4.23254189
56750,47.886448,-96.29033,4.232673875
58045,47.389215,-97.05327,4.233302615
4455,45.333971,-68.29313,4.234207001
61773,40.584937,-88.38028,4.234488199
79845,29.597409,-104.27058,4.234599813
67450,38.61616,-98.43104,4.235162985
68422,40.385662,-96.71396,4.235166414
84071,40.336367,-112.33819,4.235668118
80451,40.101485,-106.11862,4.236509678
68344,40.56985,-96.3806,4.237808995
50206,42.250902,-93.2007,4.23809656
99919,55.677232,-132.55624,4.238492002
89430,38.784128,-119.31697,4.238682435
38588,36.456113,-85.72381,4.238961378
51448,42.204515,-95.30928,4.242725153
32359,29.673459,-83.38416,4.243853297
32360,30.184365,-84.88355,4.243853297
85645,31.718671,-111.09908,4.24396478
96121,40.169038,-120.37815,4.244145132
99926,55.123897,-131.56883,4.24485866
36752,32.322266,-86.64395,4.246965645
98537,46.899189,-123.6907,4.247350071
5152,43.24283,-72.88309,4.247774879
87020,35.122129,-107.90777,4.248329214
83836,48.229101,-116.27423,4.249613643
57572,43.111157,-100.94904,4.250287074
74027,36.793303,-95.63631,4.252315592
54512,46.083178,-89.66605,4.252639377
87045,35.408295,-107.98853,4.253234518
75554,33.563837,-94.78066,4.253255603
68729,42.469145,-97.9023,4.253458176
51018,42.462159,-95.67654,4.25386998
79772,31.388404,-103.52515,4.256226437
79776,31.730204,-102.62831,4.256226437
52586,41.339202,-92.46875,4.256254028
29031,34.603967,-81.4496,4.258105232
63675,37.326021,-90.68542,4.258150437
51639,40.707376,-95.47445,4.258594747
73738,36.455282,-97.55974,4.259056521
3251,44.051981,-71.6606,4.262521635
3252,43.468562,-71.537145,4.262521635
79312,34.017448,-102.3858,4.265518164
76687,31.376261,-96.49614,4.267283997
61431,40.617275,-90.29556,4.268925533
83806,46.868617,-116.39726,4.269321113
57063,42.944651,-97.68587,4.269461044
67480,38.950725,-97.39924,4.269834748
54813,45.646145,-92.01923,4.271305758
57014,43.111838,-96.9563,4.271661647
54828,45.858431,-91.25765,4.273074213
77454,29.553544,-96.22224,4.274263202
50051,42.13644,-93.14222,4.27608622
15538,39.863486,-78.84235,4.276469473
96069,40.705474,-122.021,4.278982069
96070,40.735153,-122.1944,4.278982069
68321,40.400172,-95.69665,4.279623767
72340,34.935463,-91.02712,4.27998139
51029,42.876589,-95.54106,4.280924598
60973,40.543697,-87.66475,4.281494932
62627,40.051603,-90.14057,4.284645852
76458,33.200265,-98.15778,4.285070313
95528,40.489925,-123.97132,4.286800841
96109,40.030098,-120.11304,4.287093842
68318,40.14601,-96.66049,4.287575469
68761,42.049818,-97.96188,4.291339237
74530,34.416915,-96.49278,4.293141518
85354,33.452432,-113.01652,4.29404888
62538,39.359529,-89.52648,4.295702999
88201,33.485178,-104.55089,4.29972574
88202,33.303825,-104.431788,4.29972574
81328,37.363564,-108.29691,4.301791134
81329,37.092605,-108.125194,4.301791134
67950,37.011254,-101.88893,4.303362306
72930,35.426502,-94.04509,4.303918926
68771,42.377338,-97.35618,4.305010811
68772,42.231317,-99.59463,4.305010811
49759,45.433394,-84.09811,4.305293298
25115,38.136263,-81.20064,4.307570215
95950,39.070128,-121.8981,4.308361469
22438,38.041706,-77.005,4.308528813
22442,38.121793,-76.79025,4.308528813
31783,31.767986,-83.47325,4.308573276
50590,43.392985,-94.31496,4.309632377
49805,47.322703,-88.40806,4.310404048
89419,40.21672,-118.39475,4.311125371
56256,45.036047,-96.19573,4.312839223
95428,39.825781,-123.23026,4.313680949
23828,36.582188,-77.27759,4.316001849
49402,43.930995,-86.05421,4.316433812
13325,43.570028,-75.49047,4.320509438
56220,44.725437,-96.2921,4.321143093
72427,35.867472,-90.94537,4.321201939
99012,47.383651,-117.18568,4.32188437
50605,42.834044,-93.0135,4.322611975
50840,40.796387,-94.47102,4.324081576
83452,43.81958,-111.16768,4.324830625
50833,40.671295,-94.71131,4.325109595
50591,42.684486,-94.05446,4.3251628
50592,42.728665,-95.18303,4.3251628
66864,38.368683,-95.98917,4.32713468
65443,38.125349,-92.08435,4.327586709
68641,41.73427,-97.01367,4.330304866
56285,44.79624,-95.35045,4.331074734
56286,44.716494,-96.054791,4.331074734
84073,40.352343,-110.46935,4.333379862
76455,31.833414,-98.37248,4.333565446
36584,31.202048,-88.38071,4.333997077
56119,43.702735,-95.46946,4.334631616
17758,41.349559,-76.5442,4.335255109
17759,41.218259,-77.12137,4.335255109
71260,32.885372,-92.23581,4.335494033
66411,39.656045,-96.63791,4.336450863
67674,38.868064,-99.07886,4.336451546
63536,40.486993,-92.36284,4.336734601
58545,47.290543,-101.61207,4.336773188
49710,46.274091,-84.17164,4.338223337
49711,45.523425,-85.332038,4.338223337
50448,43.349766,-93.22573,4.340398623
68004,42.009508,-96.62313,4.341916706
25267,38.849663,-80.96569,4.342665003
72569,36.085113,-91.46586,4.343332893
56521,47.015728,-95.87008,4.343638941
54138,45.312629,-88.47583,4.345657504
54156,45.595032,-87.95018,4.346718551
36539,31.375241,-88.41557,4.347847586
67420,39.440546,-98.07736,4.348759659
78608,30.9306,-97.90929,4.349709651
56120,43.957826,-94.79571,4.350520207
55726,46.667284,-92.87081,4.352637748
55728,47.757041,-93.64059,4.352637748
55730,47.087782,-93.921429,4.352637748
38744,33.028345,-91.05179,4.355877061
1350,42.712257,-72.97629,4.357646404
26802,38.633148,-79.21669,4.359157746
50561,42.417882,-94.85098,4.360080263
38848,33.924023,-88.29002,4.362674941
93243,34.851405,-118.87993,4.362805609
68827,41.031618,-98.17004,4.365615937
68424,40.298729,-97.00106,4.367059236
98952,46.377579,-120.7144,4.369004626
77436,29.375762,-96.227967,4.370512793
95970,39.415041,-122.02487,4.370653454
71441,31.95047,-92.15107,4.372566608
71443,31.1019,-93.361238,4.372566608
71444,31.120174,-93.104943,4.372566608
50470,42.7402,-93.55338,4.373064915
66526,39.06583,-96.15801,4.373808192
52072,42.927724,-91.38723,4.373953826
68454,40.698235,-96.28913,4.374001687
71845,33.326251,-93.58986,4.374069444
74571,34.729815,-95.03625,4.374437098
76470,32.497298,-98.67402,4.375405982
57469,44.864263,-98.5409,4.377256959
71969,34.679542,-93.61788,4.38103346
75436,33.670159,-95.2609,4.38115214
50519,42.884723,-94.27644,4.382174487
59868,47.222677,-113.52551,4.382793057
63867,36.751798,-89.55184,4.383268669
69357,41.940693,-103.78815,4.385816721
68920,40.142462,-99.35398,4.386211476
54666,44.134587,-90.43289,4.386867671
64449,40.041181,-94.9786,4.387853003
16882,40.918517,-77.32269,4.389350225
56245,44.690608,-95.65028,4.390132282
56246,45.34373,-94.83013,4.390132282
68836,40.708697,-99.37512,4.396429971
49864,45.840744,-86.66216,4.396773798
49865,46.604141,-87.614805,4.396773798
50582,42.778791,-94.29535,4.397772547
12760,41.901849,-75.10493,4.397889795
56152,44.227021,-95.28014,4.398433168
70653,30.685274,-93.55827,4.399155225
74755,34.127277,-95.11846,4.400776679
79378,33.037656,-102.44248,4.401296573
56584,47.245894,-96.24825,4.402209962
58040,46.214772,-97.66923,4.402529952
54121,45.873589,-88.27342,4.403227005
56149,44.268332,-96.30822,4.40433599
39159,32.811181,-90.97713,4.404470145
56636,47.382872,-93.84832,4.406411967
66741,37.726754,-94.65864,4.408872312
66742,37.923162,-95.346697,4.408872312
68633,41.706209,-96.89662,4.40910961
56557,47.330624,-95.87672,4.410808559
56115,44.227802,-95.9021,4.41126424
39661,31.487982,-91.08403,4.413627964
65250,39.024196,-92.81278,4.417707149
68343,40.632861,-97.13139,4.420242603
50104,41.472819,-92.3841,4.422860231
50136,41.463624,-92.26841,4.423555913
50137,41.607887,-92.90573,4.423555913
66734,37.616393,-94.82712,4.42431999
4781,47.163149,-68.58915,4.424511971
4782,45.519867,-68.647416,4.424511971
75932,31.067439,-93.61936,4.424539442
54566,45.432682,-88.67339,4.424761818
97438,43.958389,-122.75701,4.427142923
73762,35.713606,-97.97217,4.42869723
87710,36.363506,-105.24877,4.432391083
49774,46.165132,-84.33219,4.434703076
29014,34.552119,-81.13542,4.436011209
71961,34.606137,-93.82391,4.43602083
93544,34.493392,-117.77444,4.437142414
54433,45.186932,-90.81846,4.438616265
54434,45.206757,-90.484132,4.438616265
50594,42.587704,-94.02502,4.440864536
68631,41.692408,-97.35456,4.441249511
68638,41.375063,-97.96381,4.442156456
79343,33.605628,-101.5205,4.444000324
38318,35.960377,-88.26959,4.444176947
3588,44.608332,-71.24335,4.444739563
3589,44.695648,-71.387387,4.444739563
32334,30.381958,-84.77767,4.446623157
32335,30.060351,-85.04477,4.446623157
4453,45.184949,-68.78881,4.447994116
64499,40.402118,-94.44024,4.448264433
70782,30.934986,-91.53701,4.44924119
49887,45.417184,-87.6281,4.449819455
94074,37.317278,-122.36526,4.4551818
95449,38.955142,-123.08125,4.455556114
92347,34.956205,-117.21994,4.456328407
92350,34.839964,-115.967051,4.456328407
64471,40.264749,-94.19587,4.456618628
66856,38.427161,-95.82627,4.457328013
59019,45.602343,-109.2671,4.458972347
54119,45.613142,-88.17458,4.460486774
56214,44.59231,-95.33465,4.460795841
56122,43.89707,-95.95855,4.462637076
68937,40.627711,-99.86334,4.468698478
83450,43.857435,-112.42474,4.468799833
54541,45.55375,-88.6624,4.469598361
71853,33.582879,-94.01151,4.469622107
84624,39.349079,-112.5433,4.469658871
63388,38.886456,-91.76344,4.471614593
86538,36.374317,-109.6007,4.472185584
82941,42.874606,-109.85694,4.475036911
87312,35.442033,-108.32473,4.47544567
51049,42.626822,-95.61438,4.475979421
56145,44.057605,-95.18517,4.478087742
12857,43.795443,-73.93994,4.478681045
26208,38.364123,-80.5902,4.478744949
81225,38.901649,-106.96755,4.479489454
56477,46.630023,-95.01222,4.48214907
56478,46.605266,-94.900729,4.48214907
71432,31.759474,-92.38927,4.483565944
39192,33.194928,-89.76284,4.484681987
56710,48.192532,-96.9986,4.486256426
98840,48.343356,-119.57656,4.486395048
64461,40.521372,-94.8073,4.488276704
86333,34.339938,-112.13612,4.488318862
31743,31.930451,-84.02921,4.489390986
62878,38.578119,-88.49714,4.490066074
76861,31.58901,-100.1911,4.491729659
26866,38.814289,-79.23861,4.493831513
53810,42.818053,-90.9931,4.494673427
80135,39.340969,-105.05404,4.494915621
52572,40.679322,-92.68369,4.4959761
65692,36.602467,-91.64615,4.496543794
65701,36.79589,-92.77286,4.496543794
4983,44.822625,-70.21778,4.501567103
35774,34.752369,-86.22634,4.503521114
98650,45.981582,-121.5395,4.50479591
68448,40.537185,-96.02353,4.504917065
74538,34.553763,-96.23084,4.50533536
59022,45.613564,-107.37805,4.507395507
56316,45.510591,-95.13636,4.508302592
56317,46.061307,-94.208731,4.508302592
70645,29.995358,-93.37575,4.512256854
56447,46.735697,-93.94205,4.512323638
84725,37.533546,-113.76108,4.513580466
73550,34.688567,-99.90944,4.513856884
43902,39.890564,-80.9766,4.514504465
74843,34.648631,-96.73885,4.516899085
68648,41.400937,-96.78066,4.517558103
38914,33.859554,-89.43745,4.517725879
50149,41.137674,-94.08042,4.518771964
74831,34.891218,-97.06278,4.520135873
36585,31.38122,-88.02433,4.52326802
36586,31.58842,-87.840875,4.52326802
99173,48.030848,-117.79563,4.526073927
83803,47.982523,-116.56168,4.526556411
50157,41.7388,-92.56155,4.527486114
47942,40.692374,-87.4346,4.53195395
65571,37.184223,-91.65064,4.532479979
65572,37.81186,-92.217391,4.532479979
65573,37.153294,-91.337506,4.532479979
65575,36.741969,-91.851732,4.532479979
24915,38.462522,-79.80308,4.533245256
48761,44.54106,-83.91915,4.533797146
71630,33.608935,-91.20577,4.534471801
85623,32.625543,-110.77201,4.534777872
39045,32.791408,-89.82958,4.535158518
61482,40.368358,-90.42469,4.537529516
71847,33.920355,-93.63751,4.537615701
76449,32.908714,-98.35727,4.537681396
78959,29.697311,-97.29077,4.539845536
78960,30.070257,-96.91939,4.539845536
78961,29.665518,-97.039741,4.539845536
62851,38.423947,-88.6692,4.543187321
56556,47.656231,-95.88214,4.543619219
94940,38.180029,-122.88357,4.544170348
99330,46.467186,-119.06888,4.544909961
99332,46.776386,-118.82892,4.544909961
93238,35.784367,-118.43769,4.544994718
50576,42.814277,-95.18071,4.545915158
74724,34.402346,-94.79763,4.546773524
62367,40.304799,-90.88699,4.546829382
87556,36.735033,-105.58602,4.550637026
50479,42.939528,-93.39301,4.55192671
76433,32.318616,-98.03345,4.551943332
59521,48.321712,-109.9578,4.552701929
72373,35.292009,-90.5875,4.553257858
66776,37.478331,-95.48417,4.553563446
67524,38.360414,-98.37397,4.554025846
58528,46.249361,-100.63867,4.554663145
68765,42.35077,-97.61574,4.554839671
38765,33.063312,-90.88093,4.554905343
57548,44.057302,-99.54871,4.555462755
68018,41.309443,-96.61679,4.555566014
68651,41.21361,-97.56993,4.557036317
4982,45.137607,-70.44606,4.557524214
64631,39.79373,-92.88165,4.55956184
59913,48.428564,-114.01396,4.561056471
68531,40.900801,-96.720143,4.561380774
5358,42.77448,-72.71702,4.56159318
64756,37.621338,-94.01643,4.562194927
30572,34.731084,-84.07943,4.562268387
50057,41.185045,-93.1683,4.563126761
36052,32.171705,-86.06661,4.564830366
38543,36.400338,-85.16208,4.565104637
56461,47.260013,-94.84475,4.566610041
66711,37.644301,-94.64895,4.566683694
29355,34.338289,-81.78674,4.56871898
77470,29.520292,-96.57348,4.568933038
78071,28.492487,-98.1764,4.569902266
38946,33.359299,-90.3527,4.577183634
62671,40.186852,-89.56053,4.577207742
39096,31.825143,-91.07877,4.577664014
87549,36.362617,-106.02523,4.579724134
61435,40.972589,-90.54835,4.580468164
57773,43.609557,-103.59517,4.58414119
57774,43.156481,-103.70735,4.58414119
24884,37.249595,-81.55208,4.584711088
98847,47.552462,-120.60457,4.584823972
47524,38.507039,-87.55539,4.586703493
36782,32.114999,-87.90187,4.588297271
30660,33.775127,-82.94624,4.588745215
31563,31.715778,-82.19784,4.589641724
31564,31.018954,-82.416543,4.589641724
35469,33.012557,-87.79793,4.590022313
76940,31.45195,-100.12886,4.590861393
64656,39.671985,-93.67718,4.5923506
28611,36.009373,-81.73139,4.592558917
71862,33.761309,-93.71273,4.594251827
71864,33.70082,-93.294126,4.594251827
26412,38.891517,-80.5648,4.594647678
68790,42.175272,-97.17016,4.594831729
50222,41.223389,-93.94309,4.596121302
73951,36.95279,-101.06337,4.596690717
64463,40.057066,-94.49898,4.600517685
64464,40.024499,-94.551058,4.600517685
29074,34.450789,-80.79844,4.603044884
56751,48.817919,-95.75167,4.604434689
73573,34.16127,-97.99784,4.605090132
73575,34.48532,-97.852223,4.605090132
57339,44.074578,-99.43287,4.607493071
52551,40.798007,-92.13296,4.608252225
63462,39.430693,-91.68647,4.608944953
71469,31.693192,-93.29586,4.612203298
71471,31.749699,-92.927989,4.612203298
72057,34.14741,-92.31641,4.612513627
76681,31.90869,-96.40744,4.615016205
85941,33.849439,-110.03334,4.615725389
25511,38.011587,-82.38072,4.616178171
79313,33.823216,-102.16413,4.616390766
78827,28.442081,-99.76064,4.617011849
49892,45.755894,-87.78838,4.61787071
73768,36.383753,-98.27411,4.618929764
73770,36.058133,-98.588383,4.618929764
71751,33.397936,-92.77116,4.620586033
76628,32.045029,-96.96601,4.622727682
51433,42.279474,-94.88642,4.622746123
51557,41.739005,-95.99657,4.622811486
49638,44.30192,-85.75597,4.623033896
50277,41.779131,-94.35418,4.6240319
99660,57.130894,-170.27203,4.626230059
59915,47.829886,-114.39536,4.628444774
26271,39.042297,-79.60611,4.628823328
28447,34.595158,-78.23438,4.629056039
68313,40.781788,-97.26849,4.629950691
56541,47.325074,-96.469194,4.630907069
28781,35.241747,-83.62998,4.632985691
26228,38.753031,-80.38231,4.633392554
26229,38.899314,-80.226855,4.633392554
72466,36.051063,-91.28209,4.635388415
99558,62.632905,-160.21336,4.638679794
4418,45.110336,-68.62103,4.639772173
56548,47.36461,-96.78265,4.642471338
78162,28.424535,-97.732736,4.64451799
79041,34.043076,-101.89695,4.645468874
81232,38.285533,-105.642451,4.646961363
49753,44.99718,-83.7918,4.647800845
30668,33.912362,-82.6684,4.648104186
50002,41.507565,-94.64805,4.648418585
62975,37.618822,-89.3617,4.650223337
75469,33.434737,-95.83057,4.651376681
56223,44.761504,-95.8183,4.654259244
71366,31.924224,-91.31265,4.654869787
75492,33.566266,-96.01082,4.655852131
1264,42.224905,-73.20394,4.655924401
75929,31.242362,-94.17675,4.656074854
63954,36.559031,-90.48646,4.656247839
12923,44.948894,-73.96545,4.65804578
55962,43.762272,-91.8453,4.65815556
62934,37.716434,-88.37184,4.658611199
50841,41.002701,-94.76142,4.659483264
83876,47.446701,-116.90486,4.659577245
83877,47.678798,-116.682718,4.659577245
83888,48.36875,-116.545493,4.659577245
52580,41.130669,-92.09695,4.660741157
99555,59.269535,-158.62458,4.661996108
68033,41.134234,-96.5315,4.662146862
55333,44.541889,-94.8735,4.664566666
32072,30.210947,-82.43601,4.665535678
61845,40.376141,-88.4135,4.665573921
75667,31.981458,-94.85741,4.66658794
39871,32.540084,-90.307122,4.666954722
78951,29.60466,-96.524899,4.666968293
78952,29.896219,-96.943868,4.666968293
68924,40.493457,-99.11348,4.667269862
78389,28.237359,-97.69331,4.669463133
